episode,agent,seed,reward,avg_reward,steps,lap_finished,visited_tiles,total_tiles,progress_percent,avg_progress_percent,end_reason,elapsed_seconds,loss,epsilon,pg_loss,vf_loss,entropy
143,DoubleDQN,42,285.689046,333.038869,500,False,95,283,33.568905,38.303887,max_steps,1136.663672,0.627272,0.050000,,,
144,DoubleDQN,42,48.939929,306.537102,500,False,28,283,9.893993,35.653710,max_steps,1144.424611,0.580880,0.050000,,,
145,DoubleDQN,42,338.692580,302.650177,500,False,110,283,38.869258,35.265018,max_steps,1152.267190,0.627318,0.050000,,,
146,DoubleDQN,42,299.823322,292.049470,500,False,99,283,34.982332,34.204947,max_steps,1160.227879,0.631782,0.050000,,,
147,DoubleDQN,42,123.144876,268.727915,500,False,49,283,17.314488,31.872792,max_steps,1168.179842,0.676505,0.050000,,,
148,DoubleDQN,42,342.226148,266.607774,500,False,111,283,39.222615,31.660777,max_steps,1176.120643,0.628920,0.050000,,,
149,DoubleDQN,42,186.749117,252.826855,500,False,67,283,23.674912,30.282686,max_steps,1184.018442,0.579330,0.050000,,,
150,DoubleDQN,42,331.625442,253.533569,500,False,108,283,38.162544,30.353357,max_steps,1191.918968,0.639279,0.050000,,,
151,DoubleDQN,42,204.416961,248.586572,500,False,72,283,25.441696,29.858657,max_steps,1199.757717,0.588065,0.050000,,,
152,DoubleDQN,42,391.696113,255.300353,500,False,125,283,44.169611,30.530035,max_steps,1207.833905,0.606776,0.050000,,,
153,DoubleDQN,42,395.229682,266.254417,500,False,126,283,44.522968,31.625442,max_steps,1215.658451,0.596808,0.050000,,,
154,DoubleDQN,42,282.155477,289.575972,500,False,94,283,33.215548,33.957597,max_steps,1223.485925,0.610071,0.050000,,,
155,DoubleDQN,42,268.021201,282.508834,500,False,90,283,31.802120,33.250883,max_steps,1231.268821,0.610887,0.050000,,,
156,DoubleDQN,42,222.084806,274.734982,500,False,77,283,27.208481,32.473498,max_steps,1239.160827,0.640812,0.050000,,,
157,DoubleDQN,42,359.893993,298.409894,500,False,116,283,40.989399,34.840989,max_steps,1246.955191,0.655232,0.050000,,,
158,DoubleDQN,42,345.759717,298.763251,500,False,112,283,39.575972,34.876325,max_steps,1254.763245,0.616126,0.050000,,,
159,DoubleDQN,42,207.950530,300.883392,500,False,73,283,25.795053,35.088339,max_steps,1262.537419,0.623245,0.050000,,,
160,DoubleDQN,42,313.957597,299.116608,500,False,103,283,36.395760,34.911661,max_steps,1270.364779,0.583127,0.050000,,,
161,DoubleDQN,42,257.420495,304.416961,500,False,87,283,30.742049,35.441696,max_steps,1278.174867,0.656076,0.050000,,,
162,DoubleDQN,42,321.024735,297.349823,500,False,105,283,37.102473,34.734982,max_steps,1287.563621,0.609766,0.050000,,,
163,DoubleDQN,42,374.028269,295.229682,500,False,120,283,42.402827,34.522968,max_steps,1295.498480,0.616788,0.050000,,,
164,DoubleDQN,42,356.360424,302.650177,500,False,115,283,40.636042,35.265018,max_steps,1303.356157,0.613998,0.050000,,,
165,DoubleDQN,42,289.222615,304.770318,500,False,96,283,33.922261,35.477032,max_steps,1311.180304,0.572481,0.050000,,,
166,DoubleDQN,42,359.893993,318.551237,500,False,116,283,40.989399,36.855124,max_steps,1318.998700,0.587885,0.050000,,,
167,DoubleDQN,42,324.558304,315.017668,500,False,106,283,37.455830,36.501767,max_steps,1326.801188,0.591726,0.050000,,,
168,DoubleDQN,42,246.819788,305.123675,500,False,84,283,29.681979,35.512367,max_steps,1334.626108,0.595501,0.050000,,,
169,DoubleDQN,42,313.957597,315.724382,500,False,103,283,36.395760,36.572438,max_steps,1342.423587,0.594530,0.050000,,,
170,DoubleDQN,42,-3.999293,283.928693,146,False,3,283,1.060071,33.038869,no_progress,1344.724350,0.653882,0.050000,,,
171,DoubleDQN,42,324.558304,290.642473,500,False,106,283,37.455830,33.710247,max_steps,1352.534665,0.629060,0.050000,,,
172,DoubleDQN,42,374.028269,295.942827,500,False,120,283,42.402827,34.240283,max_steps,1360.362749,0.592722,0.050000,,,
173,DoubleDQN,42,303.356890,288.875689,500,False,100,283,35.335689,33.533569,max_steps,1368.170619,0.596378,0.050000,,,
174,DoubleDQN,42,303.356890,283.575336,500,False,100,283,35.335689,33.003534,max_steps,1375.984472,0.577529,0.050000,,,
175,DoubleDQN,42,250.353357,279.688410,500,False,85,283,30.035336,32.614841,max_steps,1383.813705,0.591611,0.050000,,,
176,DoubleDQN,42,412.897527,284.988763,500,False,131,283,46.289753,33.144876,max_steps,1391.701020,0.573993,0.050000,,,
177,DoubleDQN,42,278.621908,280.395124,500,False,93,283,32.862191,32.685512,max_steps,1399.692415,0.585467,0.050000,,,
178,DoubleDQN,42,215.017668,277.214912,500,False,75,283,26.501767,32.367491,max_steps,1407.566849,0.606580,0.050000,,,
179,DoubleDQN,42,197.349823,265.554134,500,False,70,283,24.734982,31.201413,max_steps,1415.439663,0.624553,0.050000,,,
180,DoubleDQN,42,268.021201,292.756184,500,False,90,283,31.802120,34.275618,max_steps,1423.267998,0.559231,0.050000,,,
181,DoubleDQN,42,130.212014,273.321555,500,False,51,283,18.021201,32.332155,max_steps,1431.136634,0.581716,0.050000,,,
182,DoubleDQN,42,257.420495,261.660777,500,False,87,283,30.742049,31.166078,max_steps,1439.005888,0.563915,0.050000,,,
183,DoubleDQN,42,257.420495,257.067138,500,False,87,283,30.742049,30.706714,max_steps,1446.860061,0.602805,0.050000,,,
184,DoubleDQN,42,225.618375,249.293286,500,False,78,283,27.561837,29.929329,max_steps,1454.721262,0.561304,0.050000,,,
185,DoubleDQN,42,324.558304,256.713781,500,False,106,283,37.455830,30.671378,max_steps,1462.719732,0.618266,0.050000,,,
186,DoubleDQN,42,296.289753,245.053004,500,False,98,283,34.628975,29.505300,max_steps,1470.634430,0.589817,0.050000,,,
187,DoubleDQN,42,-4.765724,216.714240,189,False,4,283,1.413428,26.360424,no_progress,1473.600037,0.574346,0.050000,,,
188,DoubleDQN,42,363.427562,231.555230,500,False,117,283,41.342756,27.844523,max_steps,1481.514249,0.575388,0.050000,,,
189,DoubleDQN,42,321.024735,243.922721,500,False,105,283,37.102473,29.081272,max_steps,1489.395603,0.605271,0.050000,,,
190,DoubleDQN,42,137.279152,230.848516,500,False,53,283,18.727915,27.773852,max_steps,1497.419596,0.606311,0.050000,,,
191,DoubleDQN,42,211.484099,238.975724,500,False,74,283,26.148410,28.586572,max_steps,1505.340163,0.633848,0.050000,,,
192,DoubleDQN,42,289.222615,242.155936,500,False,96,283,33.922261,28.904594,max_steps,1513.402328,0.570422,0.050000,,,
193,DoubleDQN,42,229.151943,239.329081,500,False,79,283,27.915194,28.621908,max_steps,1521.336700,0.619759,0.050000,,,
