episode,agent,seed,reward,avg_reward,steps,lap_finished,visited_tiles,total_tiles,progress_percent,avg_progress_percent,end_reason,elapsed_seconds,loss,epsilon,pg_loss,vf_loss,entropy
69,DoubleDQN,42,349.293286,351.060071,500,False,113,283,39.929329,40.106007,max_steps,572.508761,0.522822,0.050000,,,
70,DoubleDQN,42,363.427562,348.233216,500,False,117,283,41.342756,39.823322,max_steps,580.728451,0.509555,0.050000,,,
71,DoubleDQN,42,409.363958,357.067138,500,False,130,283,45.936396,40.706714,max_steps,593.801437,0.525890,0.050000,,,
72,DoubleDQN,42,419.964664,359.540636,500,False,133,283,46.996466,40.954064,max_steps,601.809386,0.525114,0.050000,,,
73,DoubleDQN,42,377.561837,374.381625,500,False,121,283,42.756184,42.438163,max_steps,609.803979,0.541963,0.050000,,,
74,DoubleDQN,42,405.830389,381.095406,500,False,129,283,45.583039,43.109541,max_steps,617.776186,0.513883,0.050000,,,
75,DoubleDQN,42,441.166078,386.749117,500,False,139,283,49.116608,43.674912,max_steps,625.762252,0.510106,0.050000,,,
76,DoubleDQN,42,218.551237,370.141343,500,False,76,283,26.855124,42.014134,max_steps,633.735272,0.525778,0.050000,,,
77,DoubleDQN,42,352.826855,371.201413,500,False,114,283,40.282686,42.120141,max_steps,641.811364,0.549697,0.050000,,,
78,DoubleDQN,42,335.159011,367.314488,500,False,109,283,38.515901,41.731449,max_steps,649.859932,0.517422,0.050000,,,
79,DoubleDQN,42,395.229682,371.908127,500,False,126,283,44.522968,42.190813,max_steps,657.954429,0.546163,0.050000,,,
80,DoubleDQN,42,222.084806,357.773852,500,False,77,283,27.208481,40.777385,max_steps,666.051323,0.574877,0.050000,,,
81,DoubleDQN,42,483.568905,365.194346,500,False,151,283,53.356890,41.519435,max_steps,678.983487,0.524310,0.050000,,,
82,DoubleDQN,42,359.893993,359.187279,500,False,116,283,40.989399,40.918728,max_steps,686.985341,0.552266,0.050000,,,
83,DoubleDQN,42,441.166078,365.547703,500,False,139,283,49.116608,41.554770,max_steps,695.105212,0.519931,0.050000,,,
84,DoubleDQN,42,257.420495,350.706714,500,False,87,283,30.742049,40.070671,max_steps,703.416197,0.549600,0.050000,,,
85,DoubleDQN,42,250.353357,331.625442,500,False,85,283,30.035336,38.162544,max_steps,711.613240,0.557763,0.050000,,,
86,DoubleDQN,42,423.498233,352.120141,500,False,134,283,47.349823,40.212014,max_steps,719.938233,0.542439,0.050000,,,
87,DoubleDQN,42,398.763251,356.713781,500,False,127,283,44.876325,40.671378,max_steps,728.149362,0.576292,0.050000,,,
88,DoubleDQN,42,391.696113,362.367491,500,False,125,283,44.169611,41.236749,max_steps,736.465986,0.558545,0.050000,,,
89,DoubleDQN,42,409.363958,363.780919,500,False,130,283,45.936396,41.378092,max_steps,744.611454,0.531393,0.050000,,,
90,DoubleDQN,42,158.480565,357.420495,500,False,59,283,20.848057,40.742049,max_steps,752.778466,0.543539,0.050000,,,
91,DoubleDQN,42,384.628975,347.526502,500,False,123,283,43.462898,39.752650,max_steps,761.028656,0.558807,0.050000,,,
92,DoubleDQN,42,135.112014,325.048304,451,False,51,283,18.021201,37.455830,no_progress,768.453027,0.557073,0.050000,,,
93,DoubleDQN,42,398.763251,320.808021,500,False,127,283,44.876325,37.031802,max_steps,776.748451,0.525980,0.050000,,,
94,DoubleDQN,42,243.286219,319.394594,500,False,83,283,29.328622,36.890459,max_steps,784.981771,0.552095,0.050000,,,
95,DoubleDQN,42,405.830389,334.942297,500,False,129,283,45.583039,38.445230,max_steps,793.189876,0.554506,0.050000,,,
96,DoubleDQN,42,391.696113,331.762085,500,False,125,283,44.169611,38.127208,max_steps,801.369000,0.553120,0.050000,,,
97,DoubleDQN,42,211.484099,313.034170,500,False,74,283,26.148410,36.254417,max_steps,809.772956,0.570206,0.050000,,,
98,DoubleDQN,42,356.360424,309.500601,500,False,115,283,40.636042,35.901060,max_steps,817.997052,0.537392,0.050000,,,
99,DoubleDQN,42,363.427562,304.906961,500,False,117,283,41.342756,35.441696,max_steps,826.194946,0.579073,0.050000,,,
100,DoubleDQN,42,374.028269,326.461731,500,False,120,283,42.402827,37.597173,max_steps,834.456008,0.556626,0.050000,,,
101,DoubleDQN,42,303.356890,318.334523,500,False,100,283,35.335689,36.784452,max_steps,842.631933,0.539951,0.050000,,,
102,DoubleDQN,42,352.826855,340.106007,500,False,114,283,40.282686,39.010601,max_steps,850.727789,0.537790,0.050000,,,
103,DoubleDQN,42,363.427562,336.572438,500,False,117,283,41.342756,38.657244,max_steps,858.808695,0.557551,0.050000,,,
104,DoubleDQN,42,359.893993,348.233216,500,False,116,283,40.989399,39.823322,max_steps,866.926461,0.555517,0.050000,,,
105,DoubleDQN,42,395.229682,347.173145,500,False,126,283,44.522968,39.717314,max_steps,875.053023,0.555640,0.050000,,,
106,DoubleDQN,42,366.961131,344.699647,500,False,118,283,41.696113,39.469965,max_steps,883.251169,0.550728,0.050000,,,
107,DoubleDQN,42,236.219081,347.173145,500,False,81,283,28.621908,39.717314,max_steps,891.311322,0.545160,0.050000,,,
108,DoubleDQN,42,363.427562,347.879859,500,False,117,283,41.342756,39.787986,max_steps,899.479789,0.522733,0.050000,,,
109,DoubleDQN,42,370.494700,348.586572,500,False,119,283,42.049470,39.858657,max_steps,907.756861,0.533044,0.050000,,,
110,DoubleDQN,42,374.028269,348.586572,500,False,120,283,42.402827,39.858657,max_steps,915.937209,0.545460,0.050000,,,
111,DoubleDQN,42,236.219081,341.872792,500,False,81,283,28.621908,39.187279,max_steps,924.062307,0.521449,0.050000,,,
112,DoubleDQN,42,366.961131,343.286219,500,False,118,283,41.696113,39.328622,max_steps,932.394318,0.538541,0.050000,,,
113,DoubleDQN,42,338.692580,340.812721,500,False,110,283,38.869258,39.081272,max_steps,940.693413,0.529235,0.050000,,,
114,DoubleDQN,42,374.028269,342.226148,500,False,120,283,42.402827,39.222615,max_steps,948.892404,0.539989,0.050000,,,
115,DoubleDQN,42,331.625442,335.865724,500,False,108,283,38.162544,38.586572,max_steps,957.514227,0.548405,0.050000,,,
116,DoubleDQN,42,444.699647,343.639576,500,False,140,283,49.469965,39.363958,max_steps,965.805808,0.538957,0.050000,,,
117,DoubleDQN,42,296.289753,349.646643,500,False,98,283,34.628975,39.964664,max_steps,973.999094,0.517088,0.050000,,,
118,DoubleDQN,42,306.890459,343.992933,500,False,101,283,35.689046,39.399293,max_steps,982.178521,0.554649,0.050000,,,
119,DoubleDQN,42,324.558304,339.399293,500,False,106,283,37.455830,38.939929,max_steps,990.431921,0.526255,0.050000,,,
120,DoubleDQN,42,222.084806,324.204947,500,False,77,283,27.208481,37.420495,max_steps,998.601287,0.548033,0.050000,,,
121,DoubleDQN,42,15.035689,302.086608,203,False,10,283,3.533569,34.911661,no_progress,1001.921047,0.545985,0.050000,,,
122,DoubleDQN,42,292.756184,294.666113,500,False,97,283,34.275618,34.169611,max_steps,1010.092349,0.573981,0.050000,,,
123,DoubleDQN,42,377.561837,298.553039,500,False,121,283,42.756184,34.558304,max_steps,1018.263548,0.587253,0.050000,,,
124,DoubleDQN,42,352.826855,296.432898,500,False,114,283,40.282686,34.346290,max_steps,1028.767484,0.542458,0.050000,,,
125,DoubleDQN,42,342.226148,297.492968,500,False,111,283,39.222615,34.452297,max_steps,1038.035549,0.556170,0.050000,,,
126,DoubleDQN,42,338.692580,286.892261,500,False,110,283,38.869258,33.392226,max_steps,1046.745800,0.530829,0.050000,,,
127,DoubleDQN,42,374.028269,294.666113,500,False,120,283,42.402827,34.169611,max_steps,1055.781835,0.534249,0.050000,,,
128,DoubleDQN,42,306.890459,294.666113,500,False,101,283,35.689046,34.169611,max_steps,1064.559200,0.537022,0.050000,,,
129,DoubleDQN,42,342.226148,296.432898,500,False,111,283,39.222615,34.346290,max_steps,1073.206526,0.555094,0.050000,,,
130,DoubleDQN,42,412.897527,315.514170,500,False,131,283,46.289753,36.254417,max_steps,1081.581791,0.540899,0.050000,,,
131,DoubleDQN,42,345.759717,348.586572,500,False,112,283,39.575972,39.858657,max_steps,1090.856780,0.524879,0.050000,,,
132,DoubleDQN,42,324.558304,351.766784,500,False,106,283,37.455830,40.176678,max_steps,1100.131682,0.557492,0.050000,,,
133,DoubleDQN,42,112.176325,325.228233,327,False,41,283,14.487633,37.349823,no_progress,1105.760032,0.501910,0.050000,,,
134,DoubleDQN,42,388.162544,328.761802,500,False,124,283,43.816254,37.703180,max_steps,1114.234067,0.572322,0.050000,,,
135,DoubleDQN,42,257.420495,320.281237,500,False,87,283,30.742049,36.855124,max_steps,1122.730708,0.539850,0.050000,,,
136,DoubleDQN,42,398.763251,326.288304,500,False,127,283,44.876325,37.455830,max_steps,1131.736344,0.547477,0.050000,,,
137,DoubleDQN,42,419.964664,330.881943,500,False,133,283,46.996466,37.915194,max_steps,1141.088381,0.549016,0.050000,,,
138,DoubleDQN,42,296.289753,329.821873,500,False,98,283,34.628975,37.809187,max_steps,1149.423994,0.517626,0.050000,,,
139,DoubleDQN,42,370.494700,332.648728,500,False,119,283,42.049470,38.091873,max_steps,1157.714663,0.528956,0.050000,,,
140,DoubleDQN,42,352.826855,326.641661,500,False,114,283,40.282686,37.491166,max_steps,1166.038254,0.561881,0.050000,,,
141,DoubleDQN,42,317.491166,323.814806,500,False,104,283,36.749117,37.208481,max_steps,1174.400575,0.562828,0.050000,,,
142,DoubleDQN,42,395.229682,330.881943,500,False,126,283,44.522968,37.915194,max_steps,1183.007021,0.555912,0.050000,,,
143,DoubleDQN,42,338.692580,353.533569,500,False,110,283,38.869258,40.353357,max_steps,1192.406081,0.542727,0.050000,,,
144,DoubleDQN,42,384.628975,353.180212,500,False,123,283,43.462898,40.318021,max_steps,1203.114911,0.565090,0.050000,,,
145,DoubleDQN,42,430.565371,370.494700,500,False,136,283,48.056537,42.049470,max_steps,1212.514523,0.550132,0.050000,,,
146,DoubleDQN,42,335.159011,364.134276,500,False,109,283,38.515901,41.413428,max_steps,1222.871889,0.572657,0.050000,,,
147,DoubleDQN,42,381.095406,360.247350,500,False,122,283,43.109541,41.024735,max_steps,1233.903159,0.556446,0.050000,,,
148,DoubleDQN,42,172.614841,347.879859,500,False,63,283,22.261484,39.787986,max_steps,1243.652296,0.573351,0.050000,,,
149,DoubleDQN,42,377.561837,348.586572,500,False,121,283,42.756184,39.858657,max_steps,1252.866344,0.574602,0.050000,,,
150,DoubleDQN,42,402.296820,353.533569,500,False,128,283,45.229682,40.353357,max_steps,1262.053748,0.581940,0.050000,,,
151,DoubleDQN,42,282.155477,350.000000,500,False,94,283,33.215548,40.000000,max_steps,1271.353555,0.560747,0.050000,,,
152,DoubleDQN,42,310.424028,341.519435,500,False,102,283,36.042403,39.151943,max_steps,1280.505190,0.554855,0.050000,,,
153,DoubleDQN,42,331.625442,340.812721,500,False,108,283,38.162544,39.081272,max_steps,1289.688150,0.561276,0.050000,,,
154,DoubleDQN,42,275.088339,329.858657,500,False,92,283,32.508834,37.985866,max_steps,1298.556116,0.573703,0.050000,,,
155,DoubleDQN,42,285.689046,315.371025,500,False,95,283,33.568905,36.537102,max_steps,1307.471624,0.556942,0.050000,,,
156,DoubleDQN,42,342.226148,316.077739,500,False,111,283,39.222615,36.607774,max_steps,1316.556327,0.560029,0.050000,,,
157,DoubleDQN,42,253.886926,303.356890,500,False,86,283,30.388693,35.335689,max_steps,1325.552259,0.575995,0.050000,,,
158,DoubleDQN,42,296.289753,315.724382,500,False,98,283,34.628975,36.572438,max_steps,1334.651261,0.597960,0.050000,,,
159,DoubleDQN,42,338.692580,311.837456,500,False,110,283,38.869258,36.183746,max_steps,1343.878383,0.544982,0.050000,,,
160,DoubleDQN,42,391.696113,310.777385,500,False,125,283,44.169611,36.077739,max_steps,1353.923195,0.579691,0.050000,,,
161,DoubleDQN,42,352.826855,317.844523,500,False,114,283,40.282686,36.784452,max_steps,1363.289874,0.574914,0.050000,,,
162,DoubleDQN,42,313.957597,318.197880,500,False,103,283,36.395760,36.819788,max_steps,1372.429692,0.536518,0.050000,,,
163,DoubleDQN,42,328.091873,317.844523,500,False,107,283,37.809187,36.784452,max_steps,1381.717730,0.562801,0.050000,,,
164,DoubleDQN,42,370.494700,327.385159,500,False,119,283,42.049470,37.738516,max_steps,1390.928524,0.556496,0.050000,,,
165,DoubleDQN,42,381.095406,336.925795,500,False,122,283,43.109541,38.692580,max_steps,1399.975440,0.575586,0.050000,,,
166,DoubleDQN,42,250.353357,327.738516,500,False,85,283,30.035336,37.773852,max_steps,1409.310912,0.565773,0.050000,,,
167,DoubleDQN,42,246.819788,327.031802,500,False,84,283,29.681979,37.703180,max_steps,1418.992737,0.549655,0.050000,,,
168,DoubleDQN,42,356.360424,333.038869,500,False,115,283,40.636042,38.303887,max_steps,1430.047520,0.568138,0.050000,,,
169,DoubleDQN,42,381.095406,337.279152,500,False,122,283,43.109541,38.727915,max_steps,1439.140132,0.565393,0.050000,,,
170,DoubleDQN,42,229.151943,321.024735,500,False,79,283,27.915194,37.102473,max_steps,1450.267752,0.572531,0.050000,,,
171,DoubleDQN,42,349.293286,320.671378,500,False,113,283,39.929329,37.067138,max_steps,1460.020245,0.535008,0.050000,,,
172,DoubleDQN,42,391.696113,328.445230,500,False,125,283,44.169611,37.844523,max_steps,1469.162940,0.564763,0.050000,,,
173,DoubleDQN,42,391.696113,334.805654,500,False,125,283,44.169611,38.480565,max_steps,1477.961822,0.535881,0.050000,,,
174,DoubleDQN,42,310.424028,328.798587,500,False,102,283,36.042403,37.879859,max_steps,1487.491978,0.578397,0.050000,,,
175,DoubleDQN,42,430.565371,333.745583,500,False,136,283,48.056537,38.374558,max_steps,1497.195181,0.555208,0.050000,,,
176,DoubleDQN,42,243.286219,333.038869,500,False,83,283,29.328622,38.303887,max_steps,1506.502755,0.566282,0.050000,,,
177,DoubleDQN,42,356.360424,343.992933,500,False,115,283,40.636042,39.399293,max_steps,1515.042237,0.551900,0.050000,,,
178,DoubleDQN,42,268.021201,335.159011,500,False,90,283,31.802120,38.515901,max_steps,1523.569332,0.555528,0.050000,,,
179,DoubleDQN,42,328.091873,329.858657,500,False,107,283,37.809187,37.985866,max_steps,1532.024870,0.542482,0.050000,,,
180,DoubleDQN,42,359.893993,342.932862,500,False,116,283,40.989399,39.293286,max_steps,1540.516505,0.553330,0.050000,,,
181,DoubleDQN,42,303.356890,338.339223,500,False,100,283,35.335689,38.833922,max_steps,1549.000238,0.567393,0.050000,,,
182,DoubleDQN,42,271.554770,326.325088,500,False,91,283,32.155477,37.632509,max_steps,1557.606983,0.584536,0.050000,,,
183,DoubleDQN,42,349.293286,322.084806,500,False,113,283,39.929329,37.208481,max_steps,1565.972510,0.571775,0.050000,,,
184,DoubleDQN,42,381.095406,329.151943,500,False,122,283,43.109541,37.915194,max_steps,1574.415234,0.552828,0.050000,,,
185,DoubleDQN,42,402.296820,326.325088,500,False,128,283,45.229682,37.632509,max_steps,1583.915522,0.545267,0.050000,,,
186,DoubleDQN,42,370.494700,339.045936,500,False,119,283,42.049470,38.904594,max_steps,1594.434602,0.567879,0.050000,,,
187,DoubleDQN,42,335.159011,336.925795,500,False,109,283,38.515901,38.692580,max_steps,1606.286772,0.550403,0.050000,,,
188,DoubleDQN,42,147.879859,324.911661,500,False,56,283,19.787986,37.491166,max_steps,1615.516013,0.565125,0.050000,,,
189,DoubleDQN,42,112.076325,303.310106,328,False,41,283,14.487633,35.159011,no_progress,1621.142035,0.549714,0.050000,,,
190,DoubleDQN,42,338.692580,301.189965,500,False,110,283,38.869258,34.946996,max_steps,1630.185384,0.569499,0.050000,,,
191,DoubleDQN,42,377.561837,308.610459,500,False,121,283,42.756184,35.689046,max_steps,1638.944658,0.581392,0.050000,,,
192,DoubleDQN,42,391.696113,320.624594,500,False,125,283,44.169611,36.890459,max_steps,1647.417350,0.561083,0.050000,,,
193,DoubleDQN,42,239.752650,309.670530,500,False,82,283,28.975265,35.795053,max_steps,1655.858556,0.539950,0.050000,,,
194,DoubleDQN,42,253.886926,296.949682,500,False,86,283,30.388693,34.522968,max_steps,1664.359715,0.592759,0.050000,,,
195,DoubleDQN,42,253.886926,282.108693,500,False,86,283,30.388693,33.038869,max_steps,1672.844630,0.566631,0.050000,,,
196,DoubleDQN,42,275.088339,272.568057,500,False,92,283,32.508834,32.084806,max_steps,1681.359159,0.538284,0.050000,,,
197,DoubleDQN,42,109.010601,249.953216,500,False,45,283,15.901060,29.823322,max_steps,1689.857403,0.579974,0.050000,,,
198,DoubleDQN,42,335.159011,268.681131,500,False,109,283,38.515901,31.696113,max_steps,1698.263321,0.536240,0.050000,,,
199,DoubleDQN,42,285.689046,286.042403,500,False,95,283,33.568905,33.604240,max_steps,1706.675560,0.584111,0.050000,,,
200,DoubleDQN,42,338.692580,286.042403,500,False,110,283,38.869258,33.604240,max_steps,1715.043540,0.546200,0.050000,,,
201,DoubleDQN,42,246.819788,272.968198,500,False,84,283,29.681979,32.296820,max_steps,1723.603811,0.559278,0.050000,,,
202,DoubleDQN,42,328.091873,266.607774,500,False,107,283,37.809187,31.660777,max_steps,1732.014196,0.561026,0.050000,,,
203,DoubleDQN,42,384.628975,281.095406,500,False,123,283,43.462898,33.109541,max_steps,1740.474034,0.593639,0.050000,,,
204,DoubleDQN,42,356.360424,291.342756,500,False,115,283,40.636042,34.134276,max_steps,1748.904235,0.528247,0.050000,,,
205,DoubleDQN,42,391.696113,305.123675,500,False,125,283,44.169611,35.512367,max_steps,1757.337675,0.540530,0.050000,,,
206,DoubleDQN,42,374.028269,315.017668,500,False,120,283,42.402827,36.501767,max_steps,1765.751546,0.559107,0.050000,,,
207,DoubleDQN,42,374.028269,341.519435,500,False,120,283,42.402827,39.151943,max_steps,1774.201547,0.567748,0.050000,,,
208,DoubleDQN,42,292.756184,337.279152,500,False,97,283,34.275618,38.727915,max_steps,1782.839638,0.571482,0.050000,,,
209,DoubleDQN,42,356.360424,344.346290,500,False,115,283,40.636042,39.434629,max_steps,1791.286817,0.562004,0.050000,,,
210,DoubleDQN,42,342.226148,344.699647,500,False,111,283,39.222615,39.469965,max_steps,1799.717049,0.567214,0.050000,,,
211,DoubleDQN,42,296.289753,349.646643,500,False,98,283,34.628975,39.964664,max_steps,1808.197313,0.568940,0.050000,,,
212,DoubleDQN,42,356.360424,352.473498,500,False,115,283,40.636042,40.247350,max_steps,1816.686897,0.587920,0.050000,,,
213,DoubleDQN,42,236.219081,337.632509,500,False,81,283,28.621908,38.763251,max_steps,1825.716878,0.544972,0.050000,,,
214,DoubleDQN,42,412.897527,343.286219,500,False,131,283,46.289753,39.328622,max_steps,1835.927197,0.529424,0.050000,,,
215,DoubleDQN,42,101.943463,314.310954,500,False,43,283,15.194346,36.431095,max_steps,1845.681755,0.575430,0.050000,,,
216,DoubleDQN,42,292.756184,306.183746,500,False,97,283,34.275618,35.618375,max_steps,1854.933226,0.547947,0.050000,,,
217,DoubleDQN,42,239.752650,292.756184,500,False,82,283,28.975265,34.275618,max_steps,1864.365357,0.543780,0.050000,,,
